run_id,question_run_id,response_id,question_id,country,timestamp,framework,category_id,question_version,prompt_version,backend,status,number_of_evidences
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q01,RESP_HONG_KONG_Q01_20260912T142926Z,Q01,hong-kong,2026-09-12T14:29:38.400724+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C01,3.0,rag-country-v3.2,openai,executed,2
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q02,RESP_HONG_KONG_Q02_20260912T142926Z,Q02,hong-kong,2026-09-12T14:29:54.103726+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C02,3.0,rag-country-v3.2,openai,executed,2
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q03,RESP_HONG_KONG_Q03_20260912T142926Z,Q03,hong-kong,2026-09-12T14:30:00.477298+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C03,3.0,rag-country-v3.2,openai,executed,2
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q04,RESP_HONG_KONG_Q04_20260912T142926Z,Q04,hong-kong,2026-09-12T14:30:06.602596+00:00,OECD_PISA,C04,3.0,rag-country-v3.2,openai,executed,2
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q05,RESP_HONG_KONG_Q05_20260912T142926Z,Q05,hong-kong,2026-09-12T14:30:17.661300+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C05,3.0,rag-country-v3.2,openai,executed,4
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q06,RESP_HONG_KONG_Q06_20260912T142926Z,Q06,hong-kong,2026-09-12T14:30:31.592000+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C06,3.0,rag-country-v3.2,openai,executed,3
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q07,RESP_HONG_KONG_Q07_20260912T142926Z,Q07,hong-kong,2026-09-12T14:30:38.726522+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C07,3.0,rag-country-v3.2,openai,executed,2
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q08,RESP_HONG_KONG_Q08_20260912T142926Z,Q08,hong-kong,2026-09-12T14:30:48.877995+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C08,3.0,rag-country-v3.2,openai,executed,2
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q09,RESP_HONG_KONG_Q09_20260912T142926Z,Q09,hong-kong,2026-09-12T14:30:56.255791+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C09,3.0,rag-country-v3.2,openai,executed,3
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q10,RESP_HONG_KONG_Q10_20260912T142926Z,Q10,hong-kong,2026-09-12T14:31:02.386828+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C10,3.0,rag-country-v3.2,openai,executed,2
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q11,RESP_HONG_KONG_Q11_20260912T142926Z,Q11,hong-kong,2026-09-12T14:31:09.157309+00:00,UNESCO_GCED_2015,C11,3.0,rag-country-v3.2,openai,executed,2
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q12,RESP_HONG_KONG_Q12_20260912T142926Z,Q12,hong-kong,2026-09-12T14:31:17.242010+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C12,3.0,rag-country-v3.2,openai,executed,2
RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q13,RESP_HONG_KONG_Q13_20260912T142926Z,Q13,hong-kong,2026-09-12T14:31:31.443447+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C13,3.0,rag-country-v3.2,openai,executed,3
