run_id,question_run_id,response_id,question_id,country,timestamp,framework,category_id,question_version,prompt_version,backend,status,number_of_evidences
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q01,RESP_AFRICA_DO_SUL_Q01_20260912T140454Z,Q01,africa-do-sul,2026-09-12T14:05:05.477280+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C01,3.0,rag-country-v3.2,openai,executed,2
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q02,RESP_AFRICA_DO_SUL_Q02_20260912T140454Z,Q02,africa-do-sul,2026-09-12T14:05:11.776035+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C02,3.0,rag-country-v3.2,openai,executed,2
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q03,RESP_AFRICA_DO_SUL_Q03_20260912T140454Z,Q03,africa-do-sul,2026-09-12T14:05:18.345372+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C03,3.0,rag-country-v3.2,openai,executed,2
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q04,RESP_AFRICA_DO_SUL_Q04_20260912T140454Z,Q04,africa-do-sul,2026-09-12T14:05:26.855458+00:00,OECD_PISA,C04,3.0,rag-country-v3.2,openai,executed,1
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q05,RESP_AFRICA_DO_SUL_Q05_20260912T140454Z,Q05,africa-do-sul,2026-09-12T14:05:35.154112+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C05,3.0,rag-country-v3.2,openai,executed,1
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q06,RESP_AFRICA_DO_SUL_Q06_20260912T140454Z,Q06,africa-do-sul,2026-09-12T14:05:41.614723+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C06,3.0,rag-country-v3.2,openai,executed,2
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q07,RESP_AFRICA_DO_SUL_Q07_20260912T140454Z,Q07,africa-do-sul,2026-09-12T14:05:48.229103+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C07,3.0,rag-country-v3.2,openai,executed,2
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q08,RESP_AFRICA_DO_SUL_Q08_20260912T140454Z,Q08,africa-do-sul,2026-09-12T14:05:54.359759+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C08,3.0,rag-country-v3.2,openai,executed,2
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q09,RESP_AFRICA_DO_SUL_Q09_20260912T140454Z,Q09,africa-do-sul,2026-09-12T14:06:04.372324+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C09,3.0,rag-country-v3.2,openai,executed,2
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q10,RESP_AFRICA_DO_SUL_Q10_20260912T140454Z,Q10,africa-do-sul,2026-09-12T14:06:10.031504+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C10,3.0,rag-country-v3.2,openai,executed,2
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q11,RESP_AFRICA_DO_SUL_Q11_20260912T140454Z,Q11,africa-do-sul,2026-09-12T14:06:15.553387+00:00,UNESCO_GCED_2015,C11,3.0,rag-country-v3.2,openai,executed,2
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q12,RESP_AFRICA_DO_SUL_Q12_20260912T140454Z,Q12,africa-do-sul,2026-09-12T14:06:23.130168+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C12,3.0,rag-country-v3.2,openai,executed,2
RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q13,RESP_AFRICA_DO_SUL_Q13_20260912T140454Z,Q13,africa-do-sul,2026-09-12T14:06:30.708791+00:00,COMPUTING_AND_DIGITAL_EDUCATION,C13,3.0,rag-country-v3.2,openai,executed,2
