response_id,run_id,question_run_id,question_id,category_id,framework,country,question_text,response,evidence_ids,backend,question_version,prompt_version,run_date,validation_status,review_notes
RESP_AFRICA_DO_SUL_Q12_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q12,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,"Como a formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital são abordados?","A formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital é abordada através de práticas que incluem o desenvolvimento de soluções, aplicações de princípios de engenharia de software e resolução de problemas computacionais. Os conteúdos incluem teoria, prática e avaliação de conhecimentos no uso de tecnologias digitais e seus impactos sociais.",EVID_AFRICA_DO_SUL_Q12_AF_ZA_01_P0030_001; EVID_AFRICA_DO_SUL_Q12_AF_ZA_02_P0025_002,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AUSTRALIA_Q12_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q12,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,australia,"Como a formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital são abordados?","A formação, atuação e desenvolvimento profissional docente para Computação e Educação Digital são abordados através de currículos que enfatizam a criação de soluções digitais, o uso de sistemas digitais, a representação de dados e a compreensão de conceitos de design e algoritmos. Os alunos aprendem a identificar e usar tecnologias, a colaborar e comunicar ideias usando ferramentas digitais, além de desenvolverem uma consciência sobre a segurança digital e a gestão de sua presença online.",EVID_AUSTRALIA_Q12_OC_AU_01_P0001_001; EVID_AUSTRALIA_Q12_OC_AU_01_P0001_002,openai,3.0,rag-country-v3.2,2026-09-12T14:07:02.078864+00:00,candidate,
RESP_BRASIL_Q12_20260912T140932Z,RUN_BRASIL_20260912T140932Z,RUN_BRASIL_20260912T140932Z_Q12,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,brasil,"Como a formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital são abordados?","A formação, atuação e desenvolvimento profissional docente para Computação e Educação Digital são abordados por meio de assessoria técnica especializada, planejamento de programas de formação continuada e desenvolvimento de competências digitais dos professores, além da integração da Educação Digital ao currículo escolar.",EVID_BRASIL_Q12_BR_008_P0050_001; EVID_BRASIL_Q12_BR_018_P0012_002; EVID_BRASIL_Q12_BR_010_P0006_003,openai,3.0,rag-country-v3.2,2026-09-12T14:09:32.001422+00:00,candidate,
RESP_CANADA_Q12_20260912T141201Z,RUN_CANADA_20260912T141201Z,RUN_CANADA_20260912T141201Z_Q12,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,canada,"Como a formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital são abordados?","A formação, atuação e desenvolvimento profissional docente em Computação e Educação Digital são abordados por meio da criação de novos pipelines e parcerias que injetam habilidades digitais no setor público. A equipe da Ontario Digital Service (ODS) aplica métodos de design e técnicas de pesquisa para trazer rapidamente ideias de produtos ou serviços à vida. O ODS também fornece ferramentas, processos e treinamento para apoiar as equipes do Serviço Público de Ontário na adoção de práticas digitais modernas em seu trabalho.",EVID_CANADA_Q12_CA_003_P0028_001; EVID_CANADA_Q12_CA_003_P0028_002,openai,3.0,rag-country-v3.2,2026-09-12T14:12:01.973498+00:00,candidate,
RESP_CHILE_Q12_20260912T141439Z,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q12,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,chile,"Como a formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital são abordados?","A formação e desenvolvimento profissional docente para Computação e Educação Digital são abordados por meio da incorporação de ferramentas e tecnologias que são significativas para a pesquisa artística e educativa. A ênfase está em promover habilidades de difusão e apresentação que são alinhadas com o mundo juvenil. Os docentes são incentivados a utilizar TIC no ambiente escolar para facilitar a comunicação e a expressão, respeitando as considerações éticas do uso dessa tecnologia.",EVID_CHILE_Q12_CL_002_P0344_001; EVID_CHILE_Q12_CL_002_P0344_002,openai,3.0,rag-country-v3.2,2026-09-12T14:14:39.273509+00:00,candidate,
RESP_CHINA_Q12_20260912T141700Z,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q12,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,china,"Como a formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital são abordados?","A formação e desenvolvimento profissional docente em Computação e Educação Digital são abordados com foco no ensino fundamentado em habilidades digitais, incentivando a autonomia e a colaboração dos alunos. Há ênfase na aplicação de tecnologias digitais para melhorar a aprendizagem e na importância de preparar os alunos para a sociedade digital.",EVID_CHINA_Q12_AS_CN_01_P0054_001; EVID_CHINA_Q12_AS_CN_01_P0055_002,openai,3.0,rag-country-v3.2,2026-09-12T14:17:00.161658+00:00,candidate,
RESP_COREIA_DO_SUL_Q12_20260912T141943Z,RUN_COREIA_DO_SUL_20260912T141943Z,RUN_COREIA_DO_SUL_20260912T141943Z_Q12,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,coreia-do-sul,"Como a formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital são abordados?","A atuação e desenvolvimento profissional docente em Computação e Educação Digital abordam a formação de professores por meio do treinamento em capacidade de prática da educação inteligente e na utilização de livros didáticos digitais, que transformam a sala de aula em um ambiente centrado em atividades dos alunos, promovendo aprendizado autodirigido e interação.",EVID_COREIA_DO_SUL_Q12_KR_001_P0078_001; EVID_COREIA_DO_SUL_Q12_KR_001_P0052_002,openai,3.0,rag-country-v3.2,2026-09-12T14:19:43.691855+00:00,candidate,
RESP_ESTONIA_Q12_20260912T135902Z,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q12,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,estonia,"Como a formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital são abordados?","Na Estônia, a formação e desenvolvimento profissional docente para Computação e Educação Digital são abordados por meio da implementação de diversas temáticas e aprendizagens que capacitam os alunos a utilizar tecnologias digitais de forma eficaz e segura. O currículo educacional enfatiza a importância da utilização de e-ambientes para o aprendizado, habilidades de programação, e a criação de projetos de tecnologia digital.",EVID_ESTONIA_Q12_EU_EE_02_P0001_001; EVID_ESTONIA_Q12_EU_EE_02_P0001_002,openai,3.0,rag-country-v3.2,2026-09-12T13:59:02.489720+00:00,candidate,
RESP_EUA_Q12_20260912T142218Z,RUN_EUA_20260912T142218Z,RUN_EUA_20260912T142218Z_Q12,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,eua,"Como a formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital são abordados?","A formação e desenvolvimento profissional docente para Computação e Educação Digital são abordados através da necessidade de alinhamento entre os padrões de computação e outras disciplinas, bem como a importância de integrar esses conteúdos para maximizar a eficácia do ensino.",EVID_EUA_Q12_US_001_P0151_001; EVID_EUA_Q12_US_001_P0140_002,openai,3.0,rag-country-v3.2,2026-09-12T14:22:18.546466+00:00,candidate,
RESP_FINLANDIA_Q12_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q12,Q12,C12,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,"Como a formação, atuação ou desenvolvimento profissional docente para Computação e Educação Digital são abordados?","A formação, atuação e desenvolvimento profissional docente para Computação e Educação Digital são abordados através de um currículo nacional que enfoca a integração de conteúdos e a promoção de competências transversais, incluindo competência em TIC. As escolas são obrigadas a organizar módulos de aprendizagem multidisciplinares que envolvem a colaboração entre diferentes disciplinas e a participação dos alunos no planejamento.",EVID_FINLANDIA_Q12_FI_001_P0001_001; EVID_FINLANDIA_Q12_FI_001_P0003_002,openai,3.0,rag-country-v3.2,2026-09-12T14:24:41.221310+00:00,candidate,
