response_id,run_id,question_run_id,question_id,category_id,framework,country,question_text,response,evidence_ids,backend,question_version,prompt_version,run_date,validation_status,review_notes
RESP_AFRICA_DO_SUL_Q05_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI que aparecem nos documentos curriculares incluem a capacidade de identificar e resolver problemas, pensar criticamente e criativamente, trabalhar efetivamente em equipe, comunicar-se de forma eficaz e utilizar a tecnologia de maneira responsável.",EVID_AFRICA_DO_SUL_Q05_AF_ZA_01_P0006_001,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AUSTRALIA_Q05_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,australia,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"Os documentos curriculares da Austrália destacam diversas competências associadas ao século XXI, incluindo o uso de sistemas digitais, a representação de dados, o design e produção de soluções tecnológicas, e a colaboração utilizando ferramentas digitais.",EVID_AUSTRALIA_Q05_OC_AU_02_P0001_001; EVID_AUSTRALIA_Q05_OC_AU_01_P0001_002; EVID_AUSTRALIA_Q05_OC_AU_02_P0001_003; EVID_AUSTRALIA_Q05_OC_AU_01_P0001_004,openai,3.0,rag-country-v3.2,2026-09-12T14:07:02.078864+00:00,candidate,
RESP_BRASIL_Q05_20260912T140932Z,RUN_BRASIL_20260912T140932Z,RUN_BRASIL_20260912T140932Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,brasil,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"['As competências associadas ao século XXI nos documentos curriculares incluem a compreensão, utilização e criação de tecnologias digitais de informação e comunicação de forma crítica e ética, além da promoção da cultura digital e do pensamento computacional.']",EVID_BRASIL_Q05_BR_012_P0024_001; EVID_BRASIL_Q05_BR_005_P0005_002,openai,3.0,rag-country-v3.2,2026-09-12T14:09:32.001422+00:00,candidate,evidence_id_updated:BR_007->BR_005
RESP_CANADA_Q05_20260912T141201Z,RUN_CANADA_20260912T141201Z,RUN_CANADA_20260912T141201Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,canada,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI que aparecem nos documentos curriculares incluem o pensamento crítico, a criatividade e a colaboração em ambientes de aprendizagem.",EVID_CANADA_Q05_CA_002_P0001_001,openai,3.0,rag-country-v3.2,2026-09-12T14:12:01.973498+00:00,candidate,
RESP_CHILE_Q05_20260912T141439Z,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,chile,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI incluem a flexibilidade, a empatia, a responsabilidade, a disposição a enfrentar novos desafios e ideias, e a abertura à diversidade de culturas e opiniões.",EVID_CHILE_Q05_CL_003_P0095_001,openai,3.0,rag-country-v3.2,2026-09-12T14:14:39.273509+00:00,candidate,
RESP_CHINA_Q05_20260912T141700Z,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,china,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI nos documentos curriculares incluem a informação consciência, pensamento computacional, aprendizado e inovação digital, e responsabilidade social da informação.",EVID_CHINA_Q05_AS_CN_01_P0012_001; EVID_CHINA_Q05_AS_CN_01_P0012_002; EVID_CHINA_Q05_AS_CN_01_P0012_003; EVID_CHINA_Q05_AS_CN_01_P0012_004,openai,3.0,rag-country-v3.2,2026-09-12T14:17:00.161658+00:00,candidate,
RESP_COREIA_DO_SUL_Q05_20260912T141943Z,RUN_COREIA_DO_SUL_20260912T141943Z,RUN_COREIA_DO_SUL_20260912T141943Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,coreia-do-sul,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI nos documentos curriculares incluem a medição da literacia em TIC, onde o estudo revelou um forte desenvolvimento nas áreas de 'Comunicação da Informação' e 'Uso e Gestão da Informação' entre estudantes do ensino médio, indicando a relevância dessas habilidades na formação educacional moderna.",EVID_COREIA_DO_SUL_Q05_KR_001_P0154_001,openai,3.0,rag-country-v3.2,2026-09-12T14:19:43.691855+00:00,candidate,
RESP_ESTONIA_Q05_20260912T135902Z,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,estonia,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI nos documentos curriculares da Estônia incluem a formação de cidadãos socialmente ativos e responsáveis, a consciência cultural e ambiental, a capacidade de inovação tecnológica, a habilidade de análise crítica em meios de comunicação, e o desenvolvimento de competências sociais e de cidadania.",EVID_ESTONIA_Q05_EU_EE_01_P0001_001; EVID_ESTONIA_Q05_EU_EE_01_P0001_002; EVID_ESTONIA_Q05_EU_EE_01_P0001_003,openai,3.0,rag-country-v3.2,2026-09-12T13:59:02.489720+00:00,candidate,
RESP_EUA_Q05_20260912T142218Z,RUN_EUA_20260912T142218Z,RUN_EUA_20260912T142218Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,eua,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI nos documentos curriculares incluem pensamento computacional, que é uma habilidade fundamental para todos, além de ser aplicada em diversas disciplinas, como matemática e ciências. Outros pontos destacados são a colaboração, comunicação e resolução de problemas por meio de programação e criação de artefatos computacionais.",EVID_EUA_Q05_US_001_P0079_001; EVID_EUA_Q05_US_001_P0168_002,openai,3.0,rag-country-v3.2,2026-09-12T14:22:18.546466+00:00,candidate,
RESP_FINLANDIA_Q05_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI identificadas nos documentos curriculares da Finlândia incluem: pensamento e aprendizagem a aprender, competência cultural, interação e expressão, cuidado pessoal e gestão da vida diária, multiliteracia, competência em TIC, competência para o mundo do trabalho e empreendedorismo, participação, envolvimento e construção de um futuro sustentável.",EVID_FINLANDIA_Q05_FI_001_P0002_001,openai,3.0,rag-country-v3.2,2026-09-12T14:24:41.221310+00:00,candidate,
RESP_GANA_Q05_20260912T142704Z,RUN_GANA_20260912T142704Z,RUN_GANA_20260912T142704Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,gana,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI nos documentos curriculares incluem: Criatividade e Inovação, Comunicação e Colaboração, Cidadania Cultural e Global, Desenvolvimento Pessoal e Liderança, e Alfabetização Digital.",EVID_GANA_Q05_GH_002_P0025_001; EVID_GANA_Q05_GH_001_P0088_002,openai,3.0,rag-country-v3.2,2026-09-12T14:27:04.117739+00:00,candidate,
RESP_HONG_KONG_Q05_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z,RUN_HONG_KONG_20260912T142926Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,hong-kong,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI presentes nos documentos curriculares de Hong Kong incluem o pensamento computacional, a resolução colaborativa de problemas, o pensamento crítico, a criatividade e a capacidade de aprender a aprender.",EVID_HONG_KONG_Q05_HK_001_P0100_001; EVID_HONG_KONG_Q05_HK_001_P0134_002; EVID_HONG_KONG_Q05_HK_001_P0028_003; EVID_HONG_KONG_Q05_HK_001_P0015_004,openai,3.0,rag-country-v3.2,2026-09-12T14:29:26.616834+00:00,candidate,
