response_id,run_id,question_run_id,question_id,category_id,framework,country,question_text,response,evidence_ids,backend,question_version,prompt_version,run_date,validation_status,review_notes
RESP_AFRICA_DO_SUL_Q10_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital promove pensamento crítico, autonomia e participação social ao incentivar tarefas práticas que requerem decisões e resolução de problemas, além de explorar as implicações sociais das tecnologias digitais.",EVID_AFRICA_DO_SUL_Q10_AF_ZA_01_P0043_001; EVID_AFRICA_DO_SUL_Q10_AF_ZA_01_P0017_002,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AUSTRALIA_Q10_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z,RUN_AUSTRALIA_20260912T140702Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,australia,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo de Computação e Educação Digital na Austrália promove o pensamento crítico, a autonomia e a participação social através do desenvolvimento de soluções digitais, a análise de necessidades, e a comunicação de ideias usando ferramentas digitais. Os alunos são incentivados a criar, modificar e avaliar soluções projetadas, justificando suas decisões com base em critérios de design que incluem a sustentabilidade.",EVID_AUSTRALIA_Q10_OC_AU_01_P0002_001; EVID_AUSTRALIA_Q10_OC_AU_02_P0001_002,openai,3.0,rag-country-v3.2,2026-09-12T14:07:02.078864+00:00,candidate,
RESP_BRASIL_Q10_20260912T140932Z,RUN_BRASIL_20260912T140932Z,RUN_BRASIL_20260912T140932Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,brasil,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital promove pensamento crítico, autonomia e participação social através da educação digital e midiática, ajustada ao projeto de vida dos estudantes e integrada em diferentes disciplinas. A reflexão sobre cidadania digital e a promoção de uma educação digital crítica e criativa são explicitamente mencionadas nas diretrizes curriculares.",EVID_BRASIL_Q10_BR_018_P0011_001; EVID_BRASIL_Q10_BR_018_P0024_002,openai,3.0,rag-country-v3.2,2026-09-12T14:09:32.001422+00:00,candidate,
RESP_CANADA_Q10_20260912T141201Z,RUN_CANADA_20260912T141201Z,RUN_CANADA_20260912T141201Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,canada,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital promove o pensamento crítico, autonomia e participação social por meio de metodologias que enfatizam a resolução de problemas, o engajamento do usuário, a experimentação e a aprendizagem ativa.",EVID_CANADA_Q10_CA_001_P0001_001; EVID_CANADA_Q10_CA_003_P0018_002; EVID_CANADA_Q10_CA_003_P0016_003,openai,3.0,rag-country-v3.2,2026-09-12T14:12:01.973498+00:00,candidate,
RESP_CHILE_Q10_20260912T141439Z,RUN_CHILE_20260912T141439Z,RUN_CHILE_20260912T141439Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,chile,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital no Chile promove pensamento crítico, autonomia e participação social por meio de estratégias de aprendizagem e metodologias que incentivam a análise crítica, a resolução de problemas e a colaboração entre os alunos.",EVID_CHILE_Q10_CL_003_P0028_001; EVID_CHILE_Q10_CL_003_P0143_002; EVID_CHILE_Q10_CL_003_P0069_003,openai,3.0,rag-country-v3.2,2026-09-12T14:14:39.273509+00:00,candidate,
RESP_CHINA_Q10_20260912T141700Z,RUN_CHINA_20260912T141700Z,RUN_CHINA_20260912T141700Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,china,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","No evidence directly addresses how critical thinking, autonomy, and social participation are promoted in the curriculum related to Computing and Digital Education.",,openai,3.0,rag-country-v3.2,2026-09-12T14:17:00.161658+00:00,inconclusive,
RESP_COREIA_DO_SUL_Q10_20260912T141943Z,RUN_COREIA_DO_SUL_20260912T141943Z,RUN_COREIA_DO_SUL_20260912T141943Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,coreia-do-sul,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital na Coreia do Sul visa promover pensamento crítico, autonomia e participação social através do desenvolvimento de um ambiente de aprendizagem personalizado, que inclui a análise de dados de aprendizado dos alunos e o uso de plataformas digitais que favorecem a interação e a colaboração entre alunos e professores.",EVID_COREIA_DO_SUL_Q10_KR_001_P0137_001; EVID_COREIA_DO_SUL_Q10_KR_001_P0075_002,openai,3.0,rag-country-v3.2,2026-09-12T14:19:43.691855+00:00,candidate,
RESP_ESTONIA_Q10_20260912T135902Z,RUN_ESTONIA_20260912T135902Z,RUN_ESTONIA_20260912T135902Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,estonia,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo de Computação e Educação Digital na Estônia promove pensamento crítico, autonomia e participação social através do uso de tecnologias de informação e comunicação (TIC), que incentivam a análise crítica, a colaboração em equipe e o desenvolvimento de competências digitais.",EVID_ESTONIA_Q10_EU_EE_01_P0002_001; EVID_ESTONIA_Q10_EU_EE_02_P0004_002,openai,3.0,rag-country-v3.2,2026-09-12T13:59:02.489720+00:00,candidate,
RESP_EUA_Q10_20260912T142218Z,RUN_EUA_20260912T142218Z,RUN_EUA_20260912T142218Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,eua,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital promove pensamento crítico, autonomia e participação social por meio da integração de ambientes tecnológicos que envolvem atividades práticas e reflexão crítica. Essas práticas contribuem para que os alunos se tornem participantes ativos na sociedade digital.",EVID_EUA_Q10_US_001_P0281_001; EVID_EUA_Q10_US_001_P0207_002,openai,3.0,rag-country-v3.2,2026-09-12T14:22:18.546466+00:00,candidate,
RESP_FINLANDIA_Q10_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z,RUN_FINLANDIA_20260912T142441Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,finlandia,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo promove o pensamento crítico, a autonomia e a participação social através da valorização da aprendizagem ativa, da promoção de interações significativas entre alunos e professores, e da implementação de módulos de aprendizagem multidisciplinares que envolvem a participação dos alunos no planejamento e execução.",EVID_FINLANDIA_Q10_FI_001_P0001_001; EVID_FINLANDIA_Q10_FI_001_P0002_002; EVID_FINLANDIA_Q10_FI_001_P0003_003,openai,3.0,rag-country-v3.2,2026-09-12T14:24:41.221310+00:00,candidate,
