response_id,run_id,question_run_id,question_id,category_id,framework,country,question_text,response,evidence_ids,backend,question_version,prompt_version,run_date,validation_status,review_notes
RESP_AFRICA_DO_SUL_Q01_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q01,Q01,C01,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,Como o país define e organiza as competências de Computação e Educação Digital em seus documentos curriculares?,"O país define e organiza as competências de Computação e Educação Digital em seus documentos curriculares através da integração de conceitos fundamentados em tecnologias da informação e comunicação, incentivando o pensamento crítico e a resolução de problemas por meio de tarefas práticas e teóricas.",EVID_AFRICA_DO_SUL_Q01_AF_ZA_01_P0034_001; EVID_AFRICA_DO_SUL_Q01_AF_ZA_02_P0005_002,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AFRICA_DO_SUL_Q02_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q02,Q02,C02,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,"Como o Pensamento Computacional é definido, desenvolvido ou incorporado ao currículo do país?",O Pensamento Computacional é incorporado ao currículo através do desenvolvimento de soluções específicas que incluem o pensamento computacional e a aplicação de princípios de engenharia de software.,EVID_AFRICA_DO_SUL_Q02_AF_ZA_02_P0031_001; EVID_AFRICA_DO_SUL_Q02_AF_ZA_01_P0045_002,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AFRICA_DO_SUL_Q03_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q03,Q03,C03,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,"Como os documentos abordam cidadania digital, ética digital e letramento midiático?","Os documentos abordam a cidadania digital, ética digital e letramento midiático enfatizando a importância do uso responsável das tecnologias da informação. Há discussões sobre implicações sociais, questões éticas e a necessidade de um uso seguro da internet.",EVID_AFRICA_DO_SUL_Q03_AF_ZA_02_P0017_001; EVID_AFRICA_DO_SUL_Q03_AF_ZA_01_P0039_002,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AFRICA_DO_SUL_Q04_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q04,Q04,C04,OECD_PISA,africa-do-sul,Que evidências apresentam convergência com princípios ou dimensões presentes nos referenciais UNESCO e OECD/PISA?,"O documento apresenta princípios como transformação social e aprendizado ativo, alinhando-se aos referenciais UNESCO e OECD/PISA.",EVID_AFRICA_DO_SUL_Q04_AF_ZA_02_P0004_001,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AFRICA_DO_SUL_Q05_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q05,Q05,C05,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,Quais competências associadas ao século XXI aparecem nos documentos curriculares?,"As competências associadas ao século XXI que aparecem nos documentos curriculares incluem a capacidade de identificar e resolver problemas, pensar criticamente e criativamente, trabalhar efetivamente em equipe, comunicar-se de forma eficaz e utilizar a tecnologia de maneira responsável.",EVID_AFRICA_DO_SUL_Q05_AF_ZA_01_P0006_001,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AFRICA_DO_SUL_Q06_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q06,Q06,C06,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,"Como colaboração, criatividade e resolução de problemas são incorporadas às competências e práticas curriculares?","A incorporação de colaboração, criatividade e resolução de problemas nas competências e práticas curriculares é observada na aplicação de princípios de engenharia de software e no desenvolvimento de soluções para problemas específicos, onde os alunos são incentivados a usar o pensamento computacional. A colaboração é promovida ao solicitar que os alunos trabalhem em tarefas que envolvam a utilização de informações, dados e ideias para resolver problemas, descobrindo relações ou tendências e prevendo comportamentos ou eventos.",EVID_AFRICA_DO_SUL_Q06_AF_ZA_02_P0030_001; EVID_AFRICA_DO_SUL_Q06_AF_ZA_01_P0021_002,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AFRICA_DO_SUL_Q07_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q07,Q07,C07,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,"Como os documentos abordam Inteligência Artificial, ética, privacidade, segurança e uso responsável das tecnologias digitais?","Os documentos abordam a ética e o uso responsável das tecnologias digitais enfatizando a importância da proteção de dados e a necessidade de práticas seguras ao utilizar internet e redes sociais. As implicações sociais da digitalização também são discutidas, ressaltando a responsabilidade dos usuários e a promoção de práticas éticas no uso da tecnologia.",EVID_AFRICA_DO_SUL_Q07_AF_ZA_01_P0017_001; EVID_AFRICA_DO_SUL_Q07_AF_ZA_02_P0031_002,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AFRICA_DO_SUL_Q08_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q08,Q08,C08,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,"Como inclusão, acessibilidade e equidade digital são tratadas nos documentos?","Nos documentos, a inclusão, acessibilidade e equidade digital são tratados de forma a considerar a necessidade de superar a divisão digital e promover o uso responsável das Tecnologias da Informação e Comunicação (TICs). O impacto social e a importância de promover a acessibilidade são abordados, com ênfase na necessidade de considerar as consequências de erros humanos e na importância da ética no uso das TICs.",EVID_AFRICA_DO_SUL_Q08_AF_ZA_02_P0017_001; EVID_AFRICA_DO_SUL_Q08_AF_ZA_01_P0021_002,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AFRICA_DO_SUL_Q09_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q09,Q09,C09,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,"Que equilíbrio existe entre dimensões técnicas da Computação e dimensões sociais, culturais, éticas e humanas da Educação Digital?","As dimensões sociais, culturais, éticas e humanas da educação digital devem ser incorporadas ao currículo de computação, destacando sua importância no uso responsável das tecnologias da informação e comunicação (TICs). Essas dimensões são consideradas em relação ao impacto que a tecnologia exerce sobre a vida cotidiana, a ética no uso de computadores e a promoção da saúde e bem-estar em um ambiente digital.",EVID_AFRICA_DO_SUL_Q09_AF_ZA_01_P0021_001; EVID_AFRICA_DO_SUL_Q09_AF_ZA_02_P0015_002,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
RESP_AFRICA_DO_SUL_Q10_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z,RUN_AFRICA_DO_SUL_20260912T140454Z_Q10,Q10,C10,COMPUTING_AND_DIGITAL_EDUCATION,africa-do-sul,"Como pensamento crítico, autonomia e participação social são promovidos no currículo relacionado à Computação e Educação Digital?","O currículo relacionado à Computação e Educação Digital promove pensamento crítico, autonomia e participação social ao incentivar tarefas práticas que requerem decisões e resolução de problemas, além de explorar as implicações sociais das tecnologias digitais.",EVID_AFRICA_DO_SUL_Q10_AF_ZA_01_P0043_001; EVID_AFRICA_DO_SUL_Q10_AF_ZA_01_P0017_002,openai,3.0,rag-country-v3.2,2026-09-12T14:04:54.850066+00:00,candidate,
